latitude,longitude,value
-89.25,-27.75,1.03
-89.25,-27.25,1.03
-89.25,-26.75,1.03
-89.25,-26.25,1.03
-89.25,-25.75,1.03
-89.25,-25.25,1.03
-89.25,-24.75,1.03
-89.25,-24.25,1.03
-89.25,-23.75,1.03
-89.25,-23.25,1.03
-89.25,-22.75,1.03
-89.25,-22.25,1.03
-89.25,-21.75,1.03
-89.25,-21.25,1.03
-89.25,-20.75,1.03
-89.25,-20.25,1.03
-89.25,-19.75,1.03
-89.25,-19.25,1.03
-89.25,-18.75,1.03
-89.25,-18.25,1.03
-89.25,-17.75,1.03
-89.25,-17.25,1.03
-89.25,-16.75,1.03
-89.25,-16.25,1.03
-89.25,-15.75,1.03
-89.25,-15.25,1.03
-89.25,-14.75,1.03
-89.25,-14.25,1.03
-89.25,-13.75,1.03
-89.25,-13.25,1.03
-89.25,-12.75,1.03
-89.25,-12.25,1.03
-89.25,-11.75,1.03
-89.25,-11.25,1.03
-89.25,-10.75,1.03
-89.25,-10.25,1.03
-89.25,-9.75,1.03
-89.25,-9.25,1.03
-89.25,-8.75,1.03
-89.25,-8.25,1.03
-89.25,-7.75,1.03
-89.25,-7.25,1.03
-89.25,-6.75,1.03
-89.25,-6.25,1.03
-89.25,-5.75,1.03
-89.25,-5.25,1.03
-89.25,-4.75,1.03
-89.25,-4.25,1.03
-89.25,-3.75,1.03
-89.25,-3.25,1.03
-89.25,-2.75,1.03
-89.25,-2.25,1.03
-89.25,-1.75,1.03
-89.25,-1.25,1.03
-89.25,-0.75,1.03
-89.25,-0.25,1.03
-89.25,0.25,0.29
-89.25,0.75,0.29
-89.25,1.25,0.29
-89.25,1.75,0.29
-89.25,2.25,0.29
-89.25,2.75,0.29
-89.25,3.25,0.29
-89.25,3.75,0.29
-89.25,4.25,0.29
-89.25,4.75,0.29
-89.25,5.25,0.29
-89.25,5.75,0.29
-89.25,6.25,0.29
-89.25,6.75,0.29
-89.25,7.25,0.29
-89.25,7.75,0.29
-89.25,8.25,0.29
-89.25,8.75,0.29
-89.25,9.25,0.29
-89.25,9.75,0.29
-89.25,10.25,0.29
-89.25,10.75,0.29
-89.25,11.25,0.29
-89.25,11.75,0.29
-89.25,12.25,0.29
-89.25,12.75,0.29
-89.25,13.25,0.29
-89.25,13.75,0.29
-89.25,14.25,0.29
-89.25,14.75,0.29
-89.25,15.25,0.29
-89.25,15.75,0.29
-89.25,16.25,0.29
-89.25,16.75,0.29
-89.25,17.25,0.29
-89.25,17.75,0.29
-89.25,18.25,0.29
-89.25,18.75,0.29
-89.25,19.25,0.29
-89.25,19.75,0.29
-89.25,20.25,0.29
-89.25,20.75,0.29
-89.25,21.25,0.29
-89.25,21.75,0.29
-89.25,22.25,0.29
-89.25,22.75,0.29
-89.25,23.25,0.29
-89.25,23.75,0.29
-89.25,24.25,0.29
-89.25,24.75,0.29
-89.25,25.25,0.29
-89.25,25.75,0.29
-89.25,26.25,0.29
-89.25,26.75,0.29
-89.25,27.25,0.29
-89.25,27.75,0.29
-89.25,28.25,0.29
-89.25,28.75,0.29
-89.25,29.25,0.29
-89.25,29.75,0.29
-89.25,30.25,0.29
-89.25,30.75,0.29
-89.25,31.25,0.29
-89.25,31.75,0.29
-89.25,32.25,0.29
-89.25,32.75,0.29
-89.25,33.25,0.29
-89.25,33.75,0.29
-89.25,34.25,0.29
-89.25,34.75,0.29
-89.25,35.25,0.29
-89.25,35.75,0.29
-89.25,36.25,0.29
-89.25,36.75,0.29
-89.25,37.25,0.29
-89.25,37.75,0.29
-89.25,38.25,0.29
-89.25,38.75,0.29
-89.25,39.25,0.29
-89.25,39.75,0.29
-89.25,40.25,0.29
-89.25,40.75,0.29
-89.25,41.25,0.29
-89.25,41.75,0.29
-89.25,42.25,0.29
-89.25,42.75,0.29
-89.25,43.25,0.29
-89.25,43.75,0.29
-89.25,44.25,0.29
-89.25,44.75,0.29
-89.25,45.25,0.29
-89.25,45.75,0.29
-89.25,46.25,0.29
-89.25,46.75,0.29
-89.25,47.25,0.29
-89.25,47.75,0.29
-89.25,48.25,0.29
-89.25,48.75,0.29
-89.25,49.25,0.29
-89.25,49.75,0.29
-89.25,50.25,0.29
-89.25,50.75,0.29
-89.25,51.25,0.29
-89.25,51.75,0.29
-89.25,52.25,0.29
-89.25,52.75,0.29
-89.25,53.25,0.29
-89.25,53.75,0.29
-89.25,54.25,0.29
-89.25,54.75,0.29
-89.25,55.25,0.29
-89.25,55.75,0.29
-89.25,56.25,0.29
-89.25,56.75,0.29
-89.25,57.25,0.29
-89.25,57.75,0.29
-89.25,58.25,0.29
-89.25,58.75,0.29
-89.25,59.25,0.29
-89.25,59.75,0.29
-89.25,60.25,0.29
-89.25,60.75,0.29
-89.25,61.25,0.29
-89.25,61.75,0.29
-89.25,62.25,0.29
-89.25,62.75,0.29
-89.25,63.25,0.29
-89.25,63.75,0.29
-89.25,64.25,0.29
-89.25,64.75,0.29
-89.25,65.25,0.29
-89.25,65.75,0.29
-89.25,66.25,0.29
-89.25,66.75,0.29
-89.25,67.25,0.29
-89.25,67.75,0.29
-89.25,68.25,0.29
-89.25,68.75,0.29
-89.25,69.25,0.29
-89.25,69.75,0.29
-89.25,70.25,0.29
-89.25,70.75,0.29
-89.25,71.25,0.29
-89.25,71.75,0.29
-89.25,72.25,0.29
-89.25,72.75,0.29
-89.25,73.25,0.29
-89.25,73.75,0.29
-89.25,74.25,0.29
-89.25,74.75,0.29
-89.25,75.25,0.29
-89.25,75.75,0.29
-89.25,76.25,0.29
-89.25,76.75,0.29
-89.25,77.25,0.29
-89.25,77.75,0.29
-89.25,78.25,0.29
-89.25,78.75,0.29
-89.25,79.25,0.29
-89.25,79.75,0.29
-89.25,80.25,0.29
-89.25,80.75,0.29
-89.25,81.25,0.29
-89.25,81.75,0.29
-89.25,82.25,0.29
-89.25,82.75,0.29
-89.25,83.25,0.29
-89.25,83.75,0.29
-89.25,84.25,0.29
-89.25,84.75,0.29
-89.25,85.25,0.29
-89.25,85.75,0.29
-89.25,86.25,0.29
-89.25,86.75,0.29
-89.25,87.25,0.29
-89.25,87.75,0.29
-89.25,88.25,0.29
-89.25,88.75,0.29
-89.25,89.25,0.29
-89.25,89.75,0.29
-89.25,90.25,0.29
-89.25,90.75,0.29
-89.25,91.25,0.29
-89.25,91.75,0.29
-89.25,92.25,0.29
-89.25,92.75,0.29
-89.25,93.25,0.29
-89.25,93.75,0.29
-89.25,94.25,0.29
-89.25,94.75,0.29
-89.25,95.25,0.29
-89.25,95.75,0.29
-89.25,96.25,0.29
-89.25,96.75,0.29
-89.25,97.25,0.29
-89.25,97.75,0.29
-89.25,98.25,0.29
-89.25,98.75,0.29
-89.25,99.25,0.29
-89.25,99.75,0.29
-89.25,100.25,0.29
-89.25,100.75,0.29
-89.25,101.25,0.29
-89.25,101.75,0.29
-89.25,102.25,0.29
-89.25,102.75,0.29
-89.25,103.25,0.29
-89.25,103.75,0.29
-89.25,104.25,0.29
-89.25,104.75,0.29
-89.25,105.25,0.29
-89.25,105.75,0.29
-89.25,106.25,0.29
-89.25,106.75,0.29
-89.25,107.25,0.29
-89.25,107.75,0.29
-89.25,108.25,0.29
-89.25,108.75,0.29
-89.25,109.25,0.29
-89.25,109.75,0.29
-89.25,110.25,0.29
-89.25,110.75,0.29
-89.25,111.25,0.29
-89.25,111.75,0.29
-89.25,112.25,0.29
-89.25,112.75,0.29
-89.25,113.25,0.29
-89.25,113.75,0.29
-89.25,114.25,0.29
-89.25,114.75,0.29
-89.25,115.25,0.29
-89.25,115.75,0.29
-89.25,116.25,0.29
-89.25,116.75,0.29
-89.25,117.25,0.29
-89.25,117.75,0.29
-89.25,118.25,0.29
-89.25,118.75,0.29
-89.25,119.25,0.29
-89.25,119.75,0.29
-89.25,120.25,9.09
-89.25,120.75,9.09
-89.25,121.25,9.09
-89.25,121.75,9.09
-89.25,122.25,9.09
-89.25,122.75,9.09
-89.25,123.25,9.09
-89.25,123.75,9.09
-89.25,124.25,9.09
-89.25,124.75,9.09
-89.25,125.25,9.09
-89.25,125.75,9.09
-89.25,126.25,9.09
-89.25,126.75,9.09
-89.25,127.25,9.09
-89.25,127.75,9.09
-89.25,128.25,9.09
-89.25,128.75,9.09
-89.25,129.25,9.09
-89.25,129.75,9.09
-89.25,130.25,9.09
-89.25,130.75,9.09
-89.25,131.25,9.09
-89.25,131.75,9.09
-89.25,132.25,9.09
-89.25,132.75,9.09
-89.25,133.25,9.09
-89.25,133.75,9.09
-89.25,134.25,9.09
-89.25,134.75,9.09
-89.25,135.25,9.09
-89.25,135.75,9.09
-89.25,136.25,9.09
-89.25,136.75,9.09
-89.25,137.25,9.09
-89.25,137.75,9.09
-89.25,138.25,9.09
-89.25,138.75,9.09
-89.25,139.25,9.09
-89.25,139.75,9.09
-89.25,140.25,9.09
-89.25,140.75,9.09
-89.25,141.25,9.09
-89.25,141.75,9.09
-89.25,142.25,9.09
-89.25,142.75,9.09
-89.25,143.25,9.09
-89.25,143.75,9.09
-89.25,144.25,9.09
-89.25,144.75,9.09
-89.25,145.25,9.09
-89.25,145.75,9.09
-89.25,146.25,9.09
-89.25,146.75,9.09
-89.25,147.25,9.09
-89.25,147.75,9.09
-89.25,148.25,9.09
-89.25,148.75,9.09
-89.25,149.25,9.09
-89.25,149.75,9.09
-89.25,150.25,9.09
-89.25,150.75,9.09
-89.25,151.25,9.09
-89.25,151.75,9.09
-89.25,152.25,9.09
-89.25,152.75,9.09
-89.25,153.25,9.09
-89.25,153.75,9.09
-89.25,154.25,9.09
-89.25,154.75,9.09
-89.25,155.25,9.09
-89.25,155.75,9.09
-89.25,156.25,9.09
-89.25,156.75,9.09
-89.25,157.25,9.09
-89.25,157.75,9.09
-89.25,158.25,9.09
-89.25,158.75,9.09
-89.25,159.25,9.09
-89.25,159.75,9.09
-89.25,160.25,9.09
-89.25,160.75,9.09
-89.25,161.25,9.09
-89.25,161.75,9.09
-89.25,162.25,9.09
-89.25,162.75,9.09
-89.25,163.25,9.09
-89.25,163.75,9.09
-89.25,164.25,9.09
-89.25,164.75,9.09
-89.25,165.25,9.09
-89.25,165.75,9.09
-89.25,166.25,9.09
-89.25,166.75,9.09
-89.25,167.25,9.09
-89.25,167.75,9.09
-89.25,168.25,9.09
-89.25,168.75,9.09
-89.25,169.25,9.09
-89.25,169.75,9.09
-89.25,170.25,9.09
-89.25,170.75,9.09
-89.25,171.25,9.09
-89.25,171.75,9.09
-89.25,172.25,9.09
-89.25,172.75,9.09
-89.25,173.25,9.09
-89.25,173.75,9.09
-89.25,174.25,9.09
-89.25,174.75,9.09
-89.25,175.25,9.09
-89.25,175.75,9.09
-89.25,176.25,9.09
-89.25,176.75,9.09
-89.25,177.25,9.09
-89.25,177.75,9.09
-89.25,178.25,9.09
-89.25,178.75,9.09
-89.25,179.25,9.09
-89.25,179.75,9.09
-88.75,-179.75,14.08
-88.75,-179.25,14.08
-88.75,-178.75,14.08
-88.75,-178.25,14.08
-88.75,-177.75,14.08
-88.75,-177.25,14.08
-88.75,-176.75,14.08
-88.75,-176.25,14.08
-88.75,-175.75,12.9
-88.75,-175.25,12.9
-88.75,-174.75,12.9
-88.75,-174.25,12.9
-88.75,-173.75,12.9
-88.75,-173.25,12.9
-88.75,-172.75,12.9
-88.75,-172.25,12.9
-88.75,-171.75,12.9
-88.75,-171.25,12.9
-88.75,-170.75,12.9
-88.75,-170.25,12.9
-88.75,-169.75,12.9
-88.75,-169.25,12.9
-88.75,-168.75,12.9
-88.75,-168.25,12.9
-88.75,-167.75,9.38
-88.75,-167.25,9.38
-88.75,-166.75,9.38
-88.75,-166.25,9.38
-88.75,-165.75,9.38
-88.75,-165.25,9.38
-88.75,-164.75,9.38
-88.75,-164.25,9.38
-88.75,-163.75,9.38
-88.75,-163.25,9.38
-88.75,-162.75,9.38
-88.75,-162.25,9.38
-88.75,-161.75,9.38
-88.75,-161.25,9.38
-88.75,-160.75,9.38
-88.75,-160.25,9.38
-88.75,-159.75,10.56
-88.75,-159.25,10.56
-88.75,-158.75,10.56
-88.75,-158.25,10.56
-88.75,-157.75,10.56
-88.75,-157.25,10.56
-88.75,-156.75,10.56
-88.75,-156.25,10.56
-88.75,-155.75,10.56
-88.75,-155.25,10.56
-88.75,-154.75,10.56
-88.75,-154.25,10.56
-88.75,-153.75,10.56
-88.75,-153.25,10.56
-88.75,-152.75,10.56
-88.75,-152.25,10.56
-88.75,-151.75,10.85
-88.75,-151.25,10.85
-88.75,-150.75,10.85
-88.75,-150.25,10.85
-88.75,-149.75,10.85
-88.75,-149.25,10.85
-88.75,-148.75,10.85
-88.75,-148.25,10.85
-88.75,-147.75,10.85
-88.75,-147.25,10.85
-88.75,-146.75,10.85
-88.75,-146.25,10.85
-88.75,-145.75,10.85
-88.75,-145.25,10.85
-88.75,-144.75,10.85
-88.75,-144.25,10.85
-88.75,-143.75,8.94
-88.75,-143.25,8.94
-88.75,-142.75,8.94
-88.75,-142.25,8.94
-88.75,-141.75,8.94
-88.75,-141.25,8.94
-88.75,-140.75,8.94
-88.75,-140.25,8.94
-88.75,-139.75,8.94
-88.75,-139.25,8.94
-88.75,-138.75,8.94
-88.75,-138.25,8.94
-88.75,-137.75,8.94
-88.75,-137.25,8.94
-88.75,-136.75,8.94
-88.75,-136.25,8.94
-88.75,-135.75,7.92
-88.75,-135.25,7.92
-88.75,-134.75,7.92
-88.75,-134.25,7.92
-88.75,-133.75,7.92
-88.75,-133.25,7.92
-88.75,-132.75,7.92
-88.75,-132.25,7.92
-88.75,-131.75,7.92
-88.75,-131.25,7.92
-88.75,-130.75,7.92
-88.75,-130.25,7.92
-88.75,-129.75,7.92
-88.75,-129.25,7.92
-88.75,-128.75,7.92
-88.75,-128.25,7.92
-88.75,-127.75,7.33
-88.75,-127.25,7.33
-88.75,-126.75,7.33
-88.75,-126.25,7.33
-88.75,-125.75,7.33
-88.75,-125.25,7.33
-88.75,-124.75,7.33
-88.75,-124.25,7.33
-88.75,-123.75,7.33
-88.75,-123.25,7.33
-88.75,-122.75,7.33
-88.75,-122.25,7.33
-88.75,-121.75,7.33
-88.75,-121.25,7.33
-88.75,-120.75,7.33
-88.75,-120.25,7.33
-88.75,-119.75,6.45
-88.75,-119.25,6.45
-88.75,-118.75,6.45
-88.75,-118.25,6.45
-88.75,-117.75,6.45
-88.75,-117.25,6.45
-88.75,-116.75,6.45
-88.75,-116.25,6.45
-88.75,-115.75,6.45
-88.75,-115.25,6.45
-88.75,-114.75,6.45
-88.75,-114.25,6.45
-88.75,-113.75,6.45
-88.75,-113.25,6.45
-88.75,-112.75,6.45
-88.75,-112.25,6.45
-88.75,-111.75,5.43
-88.75,-111.25,5.43
-88.75,-110.75,5.43
-88.75,-110.25,5.43
-88.75,-109.75,5.43
-88.75,-109.25,5.43
-88.75,-108.75,5.43
-88.75,-108.25,5.43
-88.75,-107.75,5.43
-88.75,-107.25,5.43
-88.75,-106.75,5.43
-88.75,-106.25,5.43
-88.75,-105.75,5.43
-88.75,-105.25,5.43
-88.75,-104.75,5.43
-88.75,-104.25,5.43
-88.75,-103.75,3.81
-88.75,-103.25,3.81
-88.75,-102.75,3.81
-88.75,-102.25,3.81
-88.75,-101.75,3.81
-88.75,-101.25,3.81
-88.75,-100.75,3.81
-88.75,-100.25,3.81
-88.75,-99.75,3.81
-88.75,-99.25,3.81
-88.75,-98.75,3.81
-88.75,-98.25,3.81
-88.75,-97.75,3.81
-88.75,-97.25,3.81
-88.75,-96.75,3.81
-88.75,-96.25,3.81
-88.75,-95.75,3.81
-88.75,-95.25,3.81
-88.75,-94.75,3.81
-88.75,-94.25,3.81
-88.75,-93.75,3.81
-88.75,-93.25,3.81
-88.75,-92.75,3.81
-88.75,-92.25,3.81
-88.75,-91.75,3.81
-88.75,-91.25,3.81
-88.75,-90.75,3.81
-88.75,-90.25,3.81
-88.75,-89.75,3.81
-88.75,-89.25,3.81
-88.75,-88.75,3.81
-88.75,-88.25,3.81
-88.75,-87.75,5.87
-88.75,-87.25,5.87
-88.75,-86.75,5.87
-88.75,-86.25,5.87
-88.75,-85.75,5.87
-88.75,-85.25,5.87
-88.75,-84.75,5.87
-88.75,-84.25,5.87
-88.75,-83.75,5.87
-88.75,-83.25,5.87
-88.75,-82.75,5.87
-88.75,-82.25,5.87
-88.75,-81.75,5.87
-88.75,-81.25,5.87
-88.75,-80.75,5.87
-88.75,-80.25,5.87
-88.75,-79.75,4.84
-88.75,-79.25,4.84
-88.75,-78.75,4.84
-88.75,-78.25,4.84
-88.75,-77.75,4.84
-88.75,-77.25,4.84
-88.75,-76.75,4.84
-88.75,-76.25,4.84
-88.75,-75.75,4.84
-88.75,-75.25,4.84
-88.75,-74.75,4.84
-88.75,-74.25,4.84
-88.75,-73.75,4.84
-88.75,-73.25,4.84
-88.75,-72.75,4.84
-88.75,-72.25,4.84
-88.75,-71.75,3.96
-88.75,-71.25,3.96
-88.75,-70.75,3.96
-88.75,-70.25,3.96
-88.75,-69.75,3.96
-88.75,-69.25,3.96
-88.75,-68.75,3.96
-88.75,-68.25,3.96
-88.75,-67.75,3.96
-88.75,-67.25,3.96
-88.75,-66.75,3.96
-88.75,-66.25,3.96
-88.75,-65.75,3.96
-88.75,-65.25,3.96
-88.75,-64.75,3.96
-88.75,-64.25,3.96
-88.75,-63.75,2.79
-88.75,-63.25,2.79
-88.75,-62.75,2.79
-88.75,-62.25,2.79
-88.75,-61.75,2.79
-88.75,-61.25,2.79
-88.75,-60.75,2.79
-88.75,-60.25,2.79
-88.75,-59.75,2.79
-88.75,-59.25,2.79
-88.75,-58.75,2.79
-88.75,-58.25,2.79
-88.75,-57.75,2.79
-88.75,-57.25,2.79
-88.75,-56.75,2.79
-88.75,-56.25,2.79
-88.75,-55.75,2.35
-88.75,-55.25,2.35
-88.75,-54.75,2.35
-88.75,-54.25,2.35
-88.75,-53.75,2.35
-88.75,-53.25,2.35
-88.75,-52.75,2.35
-88.75,-52.25,2.35
-88.75,-51.75,2.35
-88.75,-51.25,2.35
-88.75,-50.75,2.35
-88.75,-50.25,2.35
-88.75,-49.75,2.35
-88.75,-49.25,2.35
-88.75,-48.75,2.35
-88.75,-48.25,2.35
-88.75,-47.75,2.64
-88.75,-47.25,2.64
-88.75,-46.75,2.64
-88.75,-46.25,2.64
-88.75,-45.75,2.64
-88.75,-45.25,2.64
-88.75,-44.75,2.64
-88.75,-44.25,2.64
-88.75,-43.75,2.64
-88.75,-43.25,2.64
-88.75,-42.75,2.64
-88.75,-42.25,2.64
-88.75,-41.75,2.64
-88.75,-41.25,2.64
-88.75,-40.75,2.64
-88.75,-40.25,2.64
-88.75,-39.75,1.91
-88.75,-39.25,1.91
-88.75,-38.75,1.91
-88.75,-38.25,1.91
-88.75,-37.75,1.91
-88.75,-37.25,1.91
-88.75,-36.75,1.91
-88.75,-36.25,1.91
-88.75,-35.75,1.91
-88.75,-35.25,1.91
-88.75,-34.75,1.91
-88.75,-34.25,1.91
-88.75,-33.75,1.91
-88.75,-33.25,1.91
-88.75,-32.75,1.91
-88.75,-32.25,1.91
-88.75,-31.75,2.05
-88.75,-31.25,2.05
-88.75,-30.75,2.05
-88.75,-30.25,2.05
-88.75,-29.75,2.05
-88.75,-29.25,2.05
-88.75,-28.75,2.05
-88.75,-28.25,2.05
-88.75,-27.75,2.05
-88.75,-27.25,2.05
-88.75,-26.75,2.05
-88.75,-26.25,2.05
-88.75,-25.75,2.05
-88.75,-25.25,2.05
-88.75,-24.75,2.05
-88.75,-24.25,2.05
-88.75,-23.75,4.55
-88.75,-23.25,4.55
-88.75,-22.75,4.55
-88.75,-22.25,4.55
-88.75,-21.75,4.55
-88.75,-21.25,4.55
-88.75,-20.75,4.55
-88.75,-20.25,4.55
-88.75,-19.75,4.55
-88.75,-19.25,4.55
-88.75,-18.75,4.55
-88.75,-18.25,4.55
-88.75,-17.75,4.55
-88.75,-17.25,4.55
-88.75,-16.75,4.55
-88.75,-16.25,4.55
-88.75,-15.75,6.74
-88.75,-15.25,6.74
-88.75,-14.75,6.74
-88.75,-14.25,6.74
-88.75,-13.75,6.74
-88.75,-13.25,6.74
-88.75,-12.75,6.74
-88.75,-12.25,6.74
-88.75,-11.75,6.74
-88.75,-11.25,6.74
-88.75,-10.75,6.74
-88.75,-10.25,6.74
-88.75,-9.75,6.74
-88.75,-9.25,6.74
-88.75,-8.75,6.74
-88.75,-8.25,6.74
-88.75,-7.75,5.43
-88.75,-7.25,5.43
-88.75,-6.75,5.43
-88.75,-6.25,5.43
-88.75,-5.75,5.43
-88.75,-5.25,5.43
-88.75,-4.75,5.43
-88.75,-4.25,5.43
-88.75,-3.75,5.43
-88.75,-3.25,5.43
-88.75,-2.75,5.43
-88.75,-2.25,5.43
-88.75,-1.75,5.43
-88.75,-1.25,5.43
-88.75,-0.75,5.43
-88.75,-0.25,5.43
-88.75,0.25,3.23
-88.75,0.75,3.23
-88.75,1.25,3.23
-88.75,1.75,3.23
-88.75,2.25,3.23
-88.75,2.75,3.23
-88.75,3.25,3.23
-88.75,3.75,3.23
-88.75,4.25,3.23
-88.75,4.75,3.23
-88.75,5.25,3.23
-88.75,5.75,3.23
-88.75,6.25,3.23
-88.75,6.75,3.23
-88.75,7.25,3.23
-88.75,7.75,3.23
-88.75,8.25,1.91
-88.75,8.75,1.91
-88.75,9.25,1.91
-88.75,9.75,1.91
-88.75,10.25,1.91
-88.75,10.75,1.91
-88.75,11.25,1.91
-88.75,11.75,1.91
-88.75,12.25,1.91
-88.75,12.75,1.91
-88.75,13.25,1.91
-88.75,13.75,1.91
-88.75,14.25,1.91
-88.75,14.75,1.91
-88.75,15.25,1.91
-88.75,15.75,1.91
-88.75,16.25,1.61
-88.75,16.75,1.61
-88.75,17.25,1.61
-88.75,17.75,1.61
-88.75,18.25,1.61
-88.75,18.75,1.61
-88.75,19.25,1.61
-88.75,19.75,1.61
-88.75,20.25,1.61
-88.75,20.75,1.61
-88.75,21.25,1.61
-88.75,21.75,1.61
-88.75,22.25,1.61
-88.75,22.75,1.61
-88.75,23.25,1.61
-88.75,23.75,1.61
-88.75,24.25,2.2
-88.75,24.75,2.2
-88.75,25.25,2.2
-88.75,25.75,2.2
-88.75,26.25,2.2
-88.75,26.75,2.2
-88.75,27.25,2.2
-88.75,27.75,2.2
-88.75,28.25,2.2
-88.75,28.75,2.2
-88.75,29.25,2.2
-88.75,29.75,2.2
-88.75,30.25,2.2
-88.75,30.75,2.2
-88.75,31.25,2.2
-88.75,31.75,2.2
-88.75,32.25,1.17
-88.75,32.75,1.17
-88.75,33.25,1.17
-88.75,33.75,1.17
-88.75,34.25,1.17
-88.75,34.75,1.17
-88.75,35.25,1.17
-88.75,35.75,1.17
-88.75,36.25,1.17
-88.75,36.75,1.17
-88.75,37.25,1.17
-88.75,37.75,1.17
-88.75,38.25,1.17
-88.75,38.75,1.17
-88.75,39.25,1.17
-88.75,39.75,1.17
-88.75,40.25,0.73
-88.75,40.75,0.73
-88.75,41.25,0.73
-88.75,41.75,0.73
-88.75,42.25,0.73
-88.75,42.75,0.73
-88.75,43.25,0.73
-88.75,43.75,0.73
-88.75,44.25,0.73
-88.75,44.75,0.73
-88.75,45.25,0.73
-88.75,45.75,0.73
-88.75,46.25,0.73
-88.75,46.75,0.73
-88.75,47.25,0.73
-88.75,47.75,0.73
-88.75,48.25,0.73
-88.75,48.75,0.73
-88.75,49.25,0.73
-88.75,49.75,0.73
-88.75,50.25,0.73
-88.75,50.75,0.73
-88.75,51.25,0.73
-88.75,51.75,0.73
-88.75,52.25,0.73
-88.75,52.75,0.73
-88.75,53.25,0.73
-88.75,53.75,0.73
-88.75,54.25,0.73
-88.75,54.75,0.73
-88.75,55.25,0.73
-88.75,55.75,0.73
-88.75,56.25,0.44
-88.75,56.75,0.44
-88.75,57.25,0.44
-88.75,57.75,0.44
-88.75,58.25,0.44
-88.75,58.75,0.44
-88.75,59.25,0.44
-88.75,59.75,0.44
-88.75,60.25,0.44
-88.75,60.75,0.44
-88.75,61.25,0.44
-88.75,61.75,0.44
-88.75,62.25,0.44
-88.75,62.75,0.44
-88.75,63.25,0.44
-88.75,63.75,0.44
-88.75,64.25,2.2
-88.75,64.75,2.2
-88.75,65.25,2.2
-88.75,65.75,2.2
-88.75,66.25,2.2
-88.75,66.75,2.2
-88.75,67.25,2.2
-88.75,67.75,2.2
-88.75,68.25,2.2
-88.75,68.75,2.2
-88.75,69.25,2.2
-88.75,69.75,2.2
-88.75,70.25,2.2
-88.75,70.75,2.2
-88.75,71.25,2.2
-88.75,71.75,2.2
-88.75,72.25,1.47
-88.75,72.75,1.47
-88.75,73.25,1.47
-88.75,73.75,1.47
-88.75,74.25,1.47
-88.75,74.75,1.47
-88.75,75.25,1.47
-88.75,75.75,1.47
-88.75,76.25,1.47
-88.75,76.75,1.47
-88.75,77.25,1.47
-88.75,77.75,1.47
-88.75,78.25,1.47
-88.75,78.75,1.47
-88.75,79.25,1.47
-88.75,79.75,1.47
-88.75,80.25,1.47
-88.75,80.75,1.47
-88.75,81.25,1.47
-88.75,81.75,1.47
-88.75,82.25,1.47
-88.75,82.75,1.47
-88.75,83.25,1.47
-88.75,83.75,1.47
-88.75,84.25,1.47
-88.75,84.75,1.47
-88.75,85.25,1.47
-88.75,85.75,1.47
-88.75,86.25,1.47
-88.75,86.75,1.47
-88.75,87.25,1.47
-88.75,87.75,1.47
-88.75,88.25,1.91
-88.75,88.75,1.91
-88.75,89.25,1.91
-88.75,89.75,1.91
-88.75,90.25,1.91
-88.75,90.75,1.91
-88.75,91.25,1.91
-88.75,91.75,1.91
-88.75,92.25,1.91
-88.75,92.75,1.91
-88.75,93.25,1.91
-88.75,93.75,1.91
-88.75,94.25,1.91
-88.75,94.75,1.91
-88.75,95.25,1.91
-88.75,95.75,1.91
-88.75,96.25,2.79
-88.75,96.75,2.79
-88.75,97.25,2.79
-88.75,97.75,2.79
-88.75,98.25,2.79
-88.75,98.75,2.79
-88.75,99.25,2.79
-88.75,99.75,2.79
-88.75,100.25,2.79
-88.75,100.75,2.79
-88.75,101.25,2.79
-88.75,101.75,2.79
-88.75,102.25,2.79
-88.75,102.75,2.79
-88.75,103.25,2.79
-88.75,103.75,2.79
-88.75,104.25,3.08
-88.75,104.75,3.08
-88.75,105.25,3.08
-88.75,105.75,3.08
-88.75,106.25,3.08
-88.75,106.75,3.08
-88.75,107.25,3.08
-88.75,107.75,3.08
-88.75,108.25,3.08
-88.75,108.75,3.08
-88.75,109.25,3.08
-88.75,109.75,3.08
-88.75,110.25,3.08
-88.75,110.75,3.08
-88.75,111.25,3.08
-88.75,111.75,3.08
-88.75,112.25,3.81
-88.75,112.75,3.81
-88.75,113.25,3.81
-88.75,113.75,3.81
-88.75,114.25,3.81
-88.75,114.75,3.81
-88.75,115.25,3.81
-88.75,115.75,3.81
-88.75,116.25,3.81
-88.75,116.75,3.81
-88.75,117.25,3.81
-88.75,117.75,3.81
-88.75,118.25,3.81
-88.75,118.75,3.81
-88.75,119.25,3.81
-88.75,119.75,3.81
-88.75,120.25,3.81
-88.75,120.75,3.81
-88.75,121.25,3.81
-88.75,121.75,3.81
-88.75,122.25,3.81
-88.75,122.75,3.81
-88.75,123.25,3.81
-88.75,123.75,3.81
-88.75,124.25,3.81
-88.75,124.75,3.81
-88.75,125.25,3.81
-88.75,125.75,3.81
-88.75,126.25,3.81
-88.75,126.75,3.81
-88.75,127.25,3.81
-88.75,127.75,3.81
-88.75,128.25,4.25
-88.75,128.75,4.25
-88.75,129.25,4.25
-88.75,129.75,4.25
-88.75,130.25,4.25
-88.75,130.75,4.25
-88.75,131.25,4.25
-88.75,131.75,4.25
-88.75,132.25,4.25
-88.75,132.75,4.25
-88.75,133.25,4.25
-88.75,133.75,4.25
